"Plot Title: TP2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10969475, SEN S/N: 10969475)","Intensity, lum/ft² (LGR S/N: 10969475, SEN S/N: 10969475)","Coupler Detached (LGR S/N: 10969475)","End Of File (LGR S/N: 10969475)"
8101,08/12/16 12:21:12 PM,23.196,0.0,,
8102,08/12/16 12:22:12 PM,23.292,0.0,,
8103,08/12/16 12:23:12 PM,23.292,0.0,,
8104,08/12/16 12:24:12 PM,23.292,0.0,,
8105,08/12/16 12:25:12 PM,23.292,0.0,,
8106,08/12/16 12:26:12 PM,23.292,0.0,,
8107,08/12/16 12:27:12 PM,23.292,0.0,,
8108,08/12/16 12:28:12 PM,23.388,0.0,,
8109,08/12/16 12:29:12 PM,23.388,0.0,,
8110,08/12/16 12:30:12 PM,23.388,0.0,,
8111,08/12/16 12:31:12 PM,23.388,0.0,,
8112,08/12/16 12:32:12 PM,23.388,0.0,,
8113,08/12/16 12:33:12 PM,23.484,0.0,,
8114,08/12/16 12:34:12 PM,23.484,0.0,,
8115,08/12/16 12:35:12 PM,23.484,0.0,,
8116,08/12/16 12:36:12 PM,23.484,0.0,,
8117,08/12/16 12:37:12 PM,23.484,0.0,,
8118,08/12/16 12:38:12 PM,23.484,0.0,,
8119,08/12/16 12:39:12 PM,23.581,0.0,,
8120,08/12/16 12:40:12 PM,23.581,0.0,,
8121,08/12/16 12:41:12 PM,23.581,0.0,,
8122,08/12/16 12:42:12 PM,23.581,0.0,,
8123,08/12/16 12:43:12 PM,23.581,0.0,,
8124,08/12/16 12:44:12 PM,23.677,0.0,,
8125,08/12/16 12:45:12 PM,23.677,0.0,,
8126,08/12/16 12:46:12 PM,23.677,0.0,,
8127,08/12/16 12:47:12 PM,23.677,0.0,,
8128,08/12/16 12:48:12 PM,23.677,0.0,,
8129,08/12/16 12:49:12 PM,23.773,0.0,,
8130,08/12/16 12:50:12 PM,23.773,0.0,,
8131,08/12/16 12:51:12 PM,23.773,0.0,,
8132,08/12/16 12:52:12 PM,23.773,0.0,,
8133,08/12/16 12:53:12 PM,23.773,0.0,,
8134,08/12/16 12:54:12 PM,23.869,0.0,,
8135,08/12/16 12:55:12 PM,23.869,0.0,,
8136,08/12/16 12:56:12 PM,23.869,0.0,,
8137,08/12/16 12:57:12 PM,23.869,0.0,,
8138,08/12/16 12:58:12 PM,23.869,0.0,,
8139,08/12/16 12:59:12 PM,23.966,0.0,,
8140,08/12/16 01:00:12 PM,23.966,0.0,,
8141,08/12/16 01:01:12 PM,23.966,0.0,,
8142,08/12/16 01:02:12 PM,23.966,0.0,,
8143,08/12/16 01:03:12 PM,23.966,0.0,,
8144,08/12/16 01:04:12 PM,24.062,0.0,,
8145,08/12/16 01:05:12 PM,24.062,0.0,,
8146,08/12/16 01:06:12 PM,24.062,0.0,,
8147,08/12/16 01:07:12 PM,24.062,0.0,,
8148,08/12/16 01:08:12 PM,24.158,0.0,,
8149,08/12/16 01:09:12 PM,24.158,0.0,,
8150,08/12/16 01:10:12 PM,24.158,0.0,,
8151,08/12/16 01:11:12 PM,24.158,0.0,,
8152,08/12/16 01:12:12 PM,24.158,0.0,,
8153,08/12/16 01:13:12 PM,24.255,0.0,,
8154,08/12/16 01:14:12 PM,24.255,0.0,,
8155,08/12/16 01:15:12 PM,24.255,0.0,,
8156,08/12/16 01:16:12 PM,24.255,0.0,,
8157,08/12/16 01:17:12 PM,24.255,0.0,,
8158,08/12/16 01:18:12 PM,24.351,0.0,,
8159,08/12/16 01:19:12 PM,24.351,0.0,,
8160,08/12/16 01:20:12 PM,24.351,0.0,,
8161,08/12/16 01:21:12 PM,24.351,0.0,,
8162,08/12/16 01:22:12 PM,24.351,0.0,,
8163,08/12/16 01:23:12 PM,24.448,0.0,,
8164,08/12/16 01:24:12 PM,24.448,0.0,,
8165,08/12/16 01:25:12 PM,24.448,0.0,,
8166,08/12/16 01:26:12 PM,24.448,0.0,,
8167,08/12/16 01:27:12 PM,24.545,0.0,,
8168,08/12/16 01:28:12 PM,24.545,0.0,,
8169,08/12/16 01:29:12 PM,24.545,0.0,,
8170,08/12/16 01:30:12 PM,24.545,0.0,,
8171,08/12/16 01:31:12 PM,24.545,0.0,,
8172,08/12/16 01:32:12 PM,24.641,0.0,,
8173,08/12/16 01:33:12 PM,24.641,0.0,,
8174,08/12/16 01:34:12 PM,24.641,0.0,,
8175,08/12/16 01:35:12 PM,24.641,0.0,,
8176,08/12/16 01:36:12 PM,24.738,0.0,,
8177,08/12/16 01:37:12 PM,24.738,0.0,,
8178,08/12/16 01:38:12 PM,24.738,0.0,,
8179,08/12/16 01:39:12 PM,24.738,0.0,,
8180,08/12/16 01:40:12 PM,24.835,0.0,,
8181,08/12/16 01:41:12 PM,24.835,0.0,,
8182,08/12/16 01:42:12 PM,24.835,0.0,,
8183,08/12/16 01:43:12 PM,24.835,0.0,,
8184,08/12/16 01:44:12 PM,24.931,0.0,,
8185,08/12/16 01:45:12 PM,24.931,0.0,,
8186,08/12/16 01:46:12 PM,24.931,0.0,,
8187,08/12/16 01:47:12 PM,24.931,0.0,,
8188,08/12/16 01:48:12 PM,24.931,0.0,,
8189,08/12/16 01:49:12 PM,25.028,0.0,,
8190,08/12/16 01:50:12 PM,25.028,0.0,,
8191,08/12/16 01:51:12 PM,25.125,0.0,,
8192,08/12/16 01:52:12 PM,25.125,0.0,,
8193,08/12/16 01:53:12 PM,25.125,0.0,,
8194,08/12/16 01:54:12 PM,25.125,0.0,,
8195,08/12/16 01:55:12 PM,25.222,0.0,,
8196,08/12/16 01:56:12 PM,25.222,0.0,,
8197,08/12/16 01:57:12 PM,25.222,0.0,,
8198,08/12/16 01:58:12 PM,25.222,0.0,,
8199,08/12/16 01:59:12 PM,25.222,0.0,,
8200,08/12/16 02:00:12 PM,25.319,0.0,,
8201,08/12/16 02:01:12 PM,25.319,0.0,,
8202,08/12/16 02:02:12 PM,25.319,0.0,,
8203,08/12/16 02:03:12 PM,25.416,0.0,,
8204,08/12/16 02:04:12 PM,25.416,0.0,,
8205,08/12/16 02:05:12 PM,25.416,0.0,,
8206,08/12/16 02:06:12 PM,25.416,0.0,,
8207,08/12/16 02:07:12 PM,25.513,0.0,,
8208,08/12/16 02:08:12 PM,25.513,0.0,,
8209,08/12/16 02:09:12 PM,25.513,0.0,,
8210,08/12/16 02:10:12 PM,25.513,0.0,,
8211,08/12/16 02:11:12 PM,25.610,0.0,,
8212,08/12/16 02:12:12 PM,25.610,0.0,,
8213,08/12/16 02:13:12 PM,25.610,0.0,,
8214,08/12/16 02:14:12 PM,25.610,0.0,,
8215,08/12/16 02:15:12 PM,25.708,0.0,,
8216,08/12/16 02:16:12 PM,25.708,0.0,,
8217,08/12/16 02:17:12 PM,25.708,0.0,,
8218,08/12/16 02:18:12 PM,25.805,0.0,,
8219,08/12/16 02:19:12 PM,25.805,0.0,,
8220,08/12/16 02:20:12 PM,25.805,0.0,,
8221,08/12/16 02:21:12 PM,25.805,0.0,,
8222,08/12/16 02:22:12 PM,25.902,0.0,,
8223,08/12/16 02:23:12 PM,25.902,0.0,,
8224,08/12/16 02:24:12 PM,25.902,0.0,,
8225,08/12/16 02:25:12 PM,25.902,0.0,,
8226,08/12/16 02:26:12 PM,26.000,0.0,,
8227,08/12/16 02:27:12 PM,26.000,0.0,,
8228,08/12/16 02:28:12 PM,26.000,0.0,,
8229,08/12/16 02:29:12 PM,26.097,0.0,,
8230,08/12/16 02:30:12 PM,26.097,0.0,,
8231,08/12/16 02:31:12 PM,26.097,0.0,,
8232,08/12/16 02:32:12 PM,26.097,0.0,,
8233,08/12/16 02:33:12 PM,26.195,0.0,,
8234,08/12/16 02:34:12 PM,26.195,0.0,,
8235,08/12/16 02:35:12 PM,26.195,0.0,,
8236,08/12/16 02:36:12 PM,26.292,0.0,,
8237,08/12/16 02:37:12 PM,26.292,0.0,,
8238,08/12/16 02:38:12 PM,26.292,0.0,,
8239,08/12/16 02:39:12 PM,26.390,0.0,,
8240,08/12/16 02:40:12 PM,26.390,0.0,,
8241,08/12/16 02:41:12 PM,26.390,0.0,,
8242,08/12/16 02:42:12 PM,26.390,0.0,,
8243,08/12/16 02:43:12 PM,26.488,0.0,,
8244,08/12/16 02:44:12 PM,26.488,0.0,,
8245,08/12/16 02:45:12 PM,26.488,0.0,,
8246,08/12/16 02:46:12 PM,26.585,0.0,,
8247,08/12/16 02:47:12 PM,26.585,0.0,,
8248,08/12/16 02:48:12 PM,26.585,0.0,,
8249,08/12/16 02:49:12 PM,26.585,0.0,,
8250,08/12/16 02:50:12 PM,26.683,0.0,,
8251,08/12/16 02:51:12 PM,26.683,0.0,,
8252,08/12/16 02:52:12 PM,26.683,0.0,,
8253,08/12/16 02:53:12 PM,26.781,0.0,,
8254,08/12/16 02:54:12 PM,26.781,0.0,,
8255,08/12/16 02:55:12 PM,26.781,0.0,,
8256,08/12/16 02:56:12 PM,26.879,0.0,,
8257,08/12/16 02:57:12 PM,26.879,0.0,,
8258,08/12/16 02:58:12 PM,26.879,0.0,,
8259,08/12/16 02:59:12 PM,26.879,0.0,,
8260,08/12/16 03:00:12 PM,26.977,0.0,,
8261,08/12/16 03:01:12 PM,26.977,0.0,,
8262,08/12/16 03:02:12 PM,26.977,0.0,,
8263,08/12/16 03:03:12 PM,27.075,0.0,,
8264,08/12/16 03:04:12 PM,27.075,0.0,,
8265,08/12/16 03:05:12 PM,27.075,0.0,,
8266,08/12/16 03:06:12 PM,27.173,0.0,,
8267,08/12/16 03:07:12 PM,27.173,0.0,,
8268,08/12/16 03:08:12 PM,27.173,0.0,,
8269,08/12/16 03:09:12 PM,27.272,0.0,,
8270,08/12/16 03:10:12 PM,27.272,0.0,,
8271,08/12/16 03:11:12 PM,27.272,0.0,,
8272,08/12/16 03:12:12 PM,27.272,0.0,,
8273,08/12/16 03:13:12 PM,27.370,0.0,,
8274,08/12/16 03:14:12 PM,27.370,0.0,,
8275,08/12/16 03:15:12 PM,27.370,0.0,,
8276,08/12/16 03:16:12 PM,27.468,0.0,,
8277,08/12/16 03:17:12 PM,27.468,0.0,,
8278,08/12/16 03:18:12 PM,27.468,0.0,,
8279,08/12/16 03:19:12 PM,27.468,0.0,,
8280,08/12/16 03:20:12 PM,27.567,0.0,,
8281,08/12/16 03:21:12 PM,27.567,0.0,,
8282,08/12/16 03:22:12 PM,27.567,0.0,,
8283,08/12/16 03:23:12 PM,27.665,0.0,,
8284,08/12/16 03:24:12 PM,27.665,0.0,,
8285,08/12/16 03:25:12 PM,27.665,0.0,,
8286,08/12/16 03:26:12 PM,27.764,0.0,,
8287,08/12/16 03:27:12 PM,27.764,0.0,,
8288,08/12/16 03:28:12 PM,27.764,0.0,,
8289,08/12/16 03:29:12 PM,27.862,0.0,,
8290,08/12/16 03:30:12 PM,27.862,0.0,,
8291,08/12/16 03:31:12 PM,27.862,0.0,,
8292,08/12/16 03:32:12 PM,27.961,0.0,,
8293,08/12/16 03:33:12 PM,27.961,0.0,,
8294,08/12/16 03:34:12 PM,27.961,0.0,,
8295,08/12/16 03:35:12 PM,28.060,0.0,,
8296,08/12/16 03:36:12 PM,28.060,0.0,,
8297,08/12/16 03:37:12 PM,28.060,0.0,,
8298,08/12/16 03:38:12 PM,28.060,0.0,,
8299,08/12/16 03:39:12 PM,28.159,0.0,,
8300,08/12/16 03:40:12 PM,28.159,0.0,,
8301,08/12/16 03:41:12 PM,28.159,0.0,,
8302,08/12/16 03:42:12 PM,28.258,0.0,,
8303,08/12/16 03:43:12 PM,28.258,0.0,,
8304,08/12/16 03:44:12 PM,28.258,0.0,,
8305,08/12/16 03:45:12 PM,28.357,0.0,,
8306,08/12/16 03:46:12 PM,28.357,0.0,,
8307,08/12/16 03:47:12 PM,28.357,0.0,,
8308,08/12/16 03:48:12 PM,28.456,0.0,,
8309,08/12/16 03:49:12 PM,28.456,0.0,,
8310,08/12/16 03:50:12 PM,28.456,0.0,,
8311,08/12/16 03:51:12 PM,28.555,0.0,,
8312,08/12/16 03:52:12 PM,28.555,0.0,,
8313,08/12/16 03:53:12 PM,28.555,0.0,,
8314,08/12/16 03:54:12 PM,28.655,0.0,,
8315,08/12/16 03:55:12 PM,28.655,0.0,,
8316,08/12/16 03:56:12 PM,28.655,0.0,,
8317,08/12/16 03:57:12 PM,28.655,0.0,,
8318,08/12/16 03:58:12 PM,28.754,0.0,,
8319,08/12/16 03:59:12 PM,28.754,0.0,,
8320,08/12/16 04:00:12 PM,28.754,0.0,,
8321,08/12/16 04:01:12 PM,28.853,0.0,,
8322,08/12/16 04:02:12 PM,28.853,0.0,,
8323,08/12/16 04:03:12 PM,28.853,0.0,,
8324,08/12/16 04:04:12 PM,28.953,0.0,,
8325,08/12/16 04:05:12 PM,28.953,0.0,,
8326,08/12/16 04:06:12 PM,28.953,0.0,,
8327,08/12/16 04:07:12 PM,29.053,0.0,,
8328,08/12/16 04:08:12 PM,29.053,0.0,,
8329,08/12/16 04:09:12 PM,29.053,0.0,,
8330,08/12/16 04:10:12 PM,29.053,0.0,,
8331,08/12/16 04:11:12 PM,29.152,0.0,,
8332,08/12/16 04:12:12 PM,29.152,0.0,,
8333,08/12/16 04:13:12 PM,29.152,0.0,,
8334,08/12/16 04:14:12 PM,29.252,0.0,,
8335,08/12/16 04:15:12 PM,29.252,0.0,,
8336,08/12/16 04:16:12 PM,29.252,0.0,,
8337,08/12/16 04:17:12 PM,29.352,0.0,,
8338,08/12/16 04:18:12 PM,29.352,0.0,,
8339,08/12/16 04:19:12 PM,29.352,0.0,,
8340,08/12/16 04:20:12 PM,29.352,0.0,,
8341,08/12/16 04:21:12 PM,29.452,0.0,,
8342,08/12/16 04:22:12 PM,29.452,0.0,,
8343,08/12/16 04:23:12 PM,29.452,0.0,,
8344,08/12/16 04:24:12 PM,29.452,0.0,,
8345,08/12/16 04:25:12 PM,29.552,0.0,,
8346,08/12/16 04:26:12 PM,29.552,0.0,,
8347,08/12/16 04:27:12 PM,29.552,0.0,,
8348,08/12/16 04:28:12 PM,29.652,0.0,,
8349,08/12/16 04:29:12 PM,29.652,0.0,,
8350,08/12/16 04:30:12 PM,29.652,0.0,,
8351,08/12/16 04:31:12 PM,29.752,0.0,,
8352,08/12/16 04:32:12 PM,29.752,0.0,,
8353,08/12/16 04:33:12 PM,29.752,0.0,,
8354,08/12/16 04:34:12 PM,29.752,0.0,,
8355,08/12/16 04:35:12 PM,29.853,0.0,,
8356,08/12/16 04:36:12 PM,29.853,0.0,,
8357,08/12/16 04:37:12 PM,29.853,0.0,,
8358,08/12/16 04:38:12 PM,29.853,0.0,,
8359,08/12/16 04:39:12 PM,29.953,0.0,,
8360,08/12/16 04:40:12 PM,29.953,0.0,,
8361,08/12/16 04:41:12 PM,29.953,0.0,,
8362,08/12/16 04:42:12 PM,30.054,0.0,,
8363,08/12/16 04:43:12 PM,30.054,0.0,,
8364,08/12/16 04:44:12 PM,30.054,0.0,,
8365,08/12/16 04:45:12 PM,30.054,0.0,,
8366,08/12/16 04:46:12 PM,30.154,0.0,,
8367,08/12/16 04:47:12 PM,30.154,0.0,,
8368,08/12/16 04:48:12 PM,30.154,0.0,,
8369,08/12/16 04:49:12 PM,30.154,0.0,,
8370,08/12/16 04:50:12 PM,30.154,0.0,,
8371,08/12/16 04:51:12 PM,30.255,0.0,,
8372,08/12/16 04:52:12 PM,30.255,0.0,,
8373,08/12/16 04:53:12 PM,30.255,0.0,,
8374,08/12/16 04:54:12 PM,30.356,0.0,,
8375,08/12/16 04:55:12 PM,30.356,0.0,,
8376,08/12/16 04:56:12 PM,30.356,0.0,,
8377,08/12/16 04:57:12 PM,30.356,0.0,,
8378,08/12/16 04:58:12 PM,30.356,0.0,,
8379,08/12/16 04:59:12 PM,30.457,0.0,,
8380,08/12/16 05:00:12 PM,30.457,0.0,,
8381,08/12/16 05:01:12 PM,30.457,0.0,,
8382,08/12/16 05:02:12 PM,30.457,0.0,,
8383,08/12/16 05:03:12 PM,30.558,0.0,,
8384,08/12/16 05:04:12 PM,30.558,0.0,,
8385,08/12/16 05:05:12 PM,30.558,0.0,,
8386,08/12/16 05:06:12 PM,30.558,0.0,,
8387,08/12/16 05:07:12 PM,30.659,0.0,,
8388,08/12/16 05:08:12 PM,30.659,0.0,,
8389,08/12/16 05:09:12 PM,30.659,0.0,,
8390,08/12/16 05:10:12 PM,30.659,0.0,,
8391,08/12/16 05:11:12 PM,30.659,0.0,,
8392,08/12/16 05:12:12 PM,30.760,0.0,,
8393,08/12/16 05:13:12 PM,30.760,0.0,,
8394,08/12/16 05:14:12 PM,30.760,0.0,,
8395,08/12/16 05:15:12 PM,30.760,0.0,,
8396,08/12/16 05:16:12 PM,30.862,0.0,,
8397,08/12/16 05:17:12 PM,30.862,0.0,,
8398,08/12/16 05:18:12 PM,30.862,0.0,,
8399,08/12/16 05:19:12 PM,30.862,0.0,,
8400,08/12/16 05:20:12 PM,30.862,0.0,,
8401,08/12/16 05:21:12 PM,30.963,0.0,,
8402,08/12/16 05:22:12 PM,30.963,0.0,,
8403,08/12/16 05:23:12 PM,30.963,0.0,,
8404,08/12/16 05:24:12 PM,30.963,0.0,,
8405,08/12/16 05:25:12 PM,31.064,0.0,,
8406,08/12/16 05:26:12 PM,31.064,0.0,,
8407,08/12/16 05:27:12 PM,31.064,0.0,,
8408,08/12/16 05:28:12 PM,31.064,0.0,,
8409,08/12/16 05:29:12 PM,31.064,0.0,,
8410,08/12/16 05:30:12 PM,31.166,0.0,,
8411,08/12/16 05:31:12 PM,31.166,0.0,,
8412,08/12/16 05:32:12 PM,31.166,0.0,,
8413,08/12/16 05:33:12 PM,31.166,0.0,,
8414,08/12/16 05:34:12 PM,31.166,0.0,,
8415,08/12/16 05:35:12 PM,31.268,0.0,,
8416,08/12/16 05:36:12 PM,31.268,0.0,,
8417,08/12/16 05:37:12 PM,31.268,0.0,,
8418,08/12/16 05:38:12 PM,31.268,0.0,,
8419,08/12/16 05:39:12 PM,31.268,0.0,,
8420,08/12/16 05:40:12 PM,31.370,0.0,,
8421,08/12/16 05:41:12 PM,31.370,0.0,,
8422,08/12/16 05:42:12 PM,31.370,0.0,,
8423,08/12/16 05:43:12 PM,31.370,0.0,,
8424,08/12/16 05:44:12 PM,31.472,0.0,,
8425,08/12/16 05:45:12 PM,31.472,0.0,,
8426,08/12/16 05:46:12 PM,31.472,0.0,,
8427,08/12/16 05:47:12 PM,31.472,0.0,,
8428,08/12/16 05:48:12 PM,31.472,0.0,,
8429,08/12/16 05:49:12 PM,31.472,0.0,,
8430,08/12/16 05:50:12 PM,31.574,0.0,,
8431,08/12/16 05:51:12 PM,31.574,0.0,,
8432,08/12/16 05:52:12 PM,31.574,0.0,,
8433,08/12/16 05:53:12 PM,31.574,0.0,,
8434,08/12/16 05:54:12 PM,31.574,0.0,,
8435,08/12/16 05:55:12 PM,31.574,0.0,,
8436,08/12/16 05:56:12 PM,31.676,0.0,,
8437,08/12/16 05:57:12 PM,31.676,0.0,,
8438,08/12/16 05:58:12 PM,31.676,0.0,,
8439,08/12/16 05:59:12 PM,31.676,0.0,,
8440,08/12/16 06:00:12 PM,31.676,0.0,,
8441,08/12/16 06:01:12 PM,31.778,0.0,,
8442,08/12/16 06:02:12 PM,31.778,0.0,,
8443,08/12/16 06:03:12 PM,31.778,0.0,,
8444,08/12/16 06:04:12 PM,31.778,0.0,,
8445,08/12/16 06:05:12 PM,31.778,0.0,,
8446,08/12/16 06:06:12 PM,31.778,0.0,,
8447,08/12/16 06:07:12 PM,31.880,0.0,,
8448,08/12/16 06:08:12 PM,31.880,0.0,,
8449,08/12/16 06:09:12 PM,31.880,0.0,,
8450,08/12/16 06:10:12 PM,31.880,0.0,,
8451,08/12/16 06:11:12 PM,31.880,0.0,,
8452,08/12/16 06:12:12 PM,31.880,0.0,,
8453,08/12/16 06:13:12 PM,31.983,0.0,,
8454,08/12/16 06:14:12 PM,31.983,0.0,,
8455,08/12/16 06:15:12 PM,31.983,0.0,,
8456,08/12/16 06:16:12 PM,31.983,0.0,,
8457,08/12/16 06:17:12 PM,31.983,0.0,,
8458,08/12/16 06:18:12 PM,31.983,0.0,,
8459,08/12/16 06:19:12 PM,31.983,0.0,,
8460,08/12/16 06:20:12 PM,32.086,0.0,,
8461,08/12/16 06:21:12 PM,32.086,0.0,,
8462,08/12/16 06:22:12 PM,32.086,0.0,,
8463,08/12/16 06:23:12 PM,32.086,0.0,,
8464,08/12/16 06:24:12 PM,32.086,0.0,,
8465,08/12/16 06:25:12 PM,32.086,0.0,,
8466,08/12/16 06:26:12 PM,32.188,0.0,,
8467,08/12/16 06:27:12 PM,32.188,0.0,,
8468,08/12/16 06:28:12 PM,32.188,0.0,,
8469,08/12/16 06:29:12 PM,32.188,0.0,,
8470,08/12/16 06:30:12 PM,32.188,0.0,,
8471,08/12/16 06:31:12 PM,32.188,0.0,,
8472,08/12/16 06:32:12 PM,32.188,0.0,,
8473,08/12/16 06:33:12 PM,32.291,0.0,,
8474,08/12/16 06:34:12 PM,32.291,0.0,,
8475,08/12/16 06:35:12 PM,32.291,0.0,,
8476,08/12/16 06:36:12 PM,32.291,0.0,,
8477,08/12/16 06:37:12 PM,32.291,0.0,,
8478,08/12/16 06:38:12 PM,32.291,0.0,,
8479,08/12/16 06:39:12 PM,32.291,0.0,,
8480,08/12/16 06:40:12 PM,32.291,0.0,,
8481,08/12/16 06:41:12 PM,32.394,0.0,,
8482,08/12/16 06:42:12 PM,32.394,0.0,,
8483,08/12/16 06:43:12 PM,32.394,0.0,,
8484,08/12/16 06:44:12 PM,32.394,0.0,,
8485,08/12/16 06:45:12 PM,32.394,0.0,,
8486,08/12/16 06:46:12 PM,32.394,0.0,,
8487,08/12/16 06:47:12 PM,32.394,0.0,,
8488,08/12/16 06:48:12 PM,32.394,0.0,,
8489,08/12/16 06:49:12 PM,32.497,0.0,,
8490,08/12/16 06:50:12 PM,32.497,0.0,,
8491,08/12/16 06:51:12 PM,32.497,0.0,,
8492,08/12/16 06:52:12 PM,32.497,0.0,,
8493,08/12/16 06:53:12 PM,32.497,0.0,,
8494,08/12/16 06:54:12 PM,32.497,0.0,,
8495,08/12/16 06:55:12 PM,32.497,0.0,,
8496,08/12/16 06:56:12 PM,32.497,0.0,,
8497,08/12/16 06:57:12 PM,32.600,0.0,,
8498,08/12/16 06:58:12 PM,32.600,0.0,,
8499,08/12/16 06:59:12 PM,32.600,0.0,,
8500,08/12/16 07:00:12 PM,32.600,0.0,,
8501,08/12/16 07:01:12 PM,32.600,0.0,,
8502,08/12/16 07:02:12 PM,32.600,0.0,,
8503,08/12/16 07:03:12 PM,32.600,0.0,,
8504,08/12/16 07:04:12 PM,32.600,0.0,,
8505,08/12/16 07:05:12 PM,32.600,0.0,,
8506,08/12/16 07:06:12 PM,32.600,0.0,,
8507,08/12/16 07:07:12 PM,32.704,0.0,,
8508,08/12/16 07:08:12 PM,32.704,0.0,,
8509,08/12/16 07:09:12 PM,32.704,0.0,,
8510,08/12/16 07:10:12 PM,32.704,0.0,,
8511,08/12/16 07:11:12 PM,32.704,0.0,,
8512,08/12/16 07:12:12 PM,32.704,0.0,,
8513,08/12/16 07:13:12 PM,32.704,0.0,,
8514,08/12/16 07:14:12 PM,32.704,0.0,,
8515,08/12/16 07:15:12 PM,32.704,0.0,,
8516,08/12/16 07:16:12 PM,32.704,0.0,,
8517,08/12/16 07:17:12 PM,32.807,0.0,,
8518,08/12/16 07:18:12 PM,32.807,0.0,,
8519,08/12/16 07:19:12 PM,32.807,0.0,,
8520,08/12/16 07:20:12 PM,32.807,0.0,,
8521,08/12/16 07:21:12 PM,32.807,0.0,,
8522,08/12/16 07:22:12 PM,32.807,0.0,,
8523,08/12/16 07:23:12 PM,32.807,0.0,,
8524,08/12/16 07:24:12 PM,32.807,0.0,,
8525,08/12/16 07:25:12 PM,32.807,0.0,,
8526,08/12/16 07:26:12 PM,32.807,0.0,,
8527,08/12/16 07:27:12 PM,32.911,0.0,,
8528,08/12/16 07:28:12 PM,32.911,0.0,,
8529,08/12/16 07:29:12 PM,32.911,0.0,,
8530,08/12/16 07:30:12 PM,32.911,0.0,,
8531,08/12/16 07:31:12 PM,32.911,0.0,,
8532,08/12/16 07:32:12 PM,32.911,0.0,,
8533,08/12/16 07:33:12 PM,32.911,0.0,,
8534,08/12/16 07:34:12 PM,32.911,0.0,,
8535,08/12/16 07:35:12 PM,32.911,0.0,,
8536,08/12/16 07:36:12 PM,32.911,0.0,,
8537,08/12/16 07:37:12 PM,32.911,0.0,,
8538,08/12/16 07:38:12 PM,32.911,0.0,,
8539,08/12/16 07:39:12 PM,32.911,0.0,,
8540,08/12/16 07:40:12 PM,33.014,0.0,,
8541,08/12/16 07:41:12 PM,33.014,0.0,,
8542,08/12/16 07:42:12 PM,33.014,0.0,,
8543,08/12/16 07:43:12 PM,33.014,0.0,,
8544,08/12/16 07:44:12 PM,33.014,0.0,,
8545,08/12/16 07:45:12 PM,33.014,0.0,,
8546,08/12/16 07:46:12 PM,33.014,0.0,,
8547,08/12/16 07:47:12 PM,33.014,0.0,,
8548,08/12/16 07:48:12 PM,33.014,0.0,,
8549,08/12/16 07:49:12 PM,33.014,0.0,,
8550,08/12/16 07:50:12 PM,33.014,0.0,,
8551,08/12/16 07:51:12 PM,33.014,0.0,,
8552,08/12/16 07:52:12 PM,33.014,0.0,,
8553,08/12/16 07:53:12 PM,33.014,0.0,,
8554,08/12/16 07:54:12 PM,33.118,0.0,,
8555,08/12/16 07:55:12 PM,33.118,0.0,,
8556,08/12/16 07:56:12 PM,33.118,0.0,,
8557,08/12/16 07:57:12 PM,33.118,0.0,,
8558,08/12/16 07:58:12 PM,33.118,0.0,,
8559,08/12/16 07:59:12 PM,33.118,0.0,,
8560,08/12/16 08:00:12 PM,33.118,0.0,,
8561,08/12/16 08:01:12 PM,33.118,0.0,,
8562,08/12/16 08:02:12 PM,33.118,0.0,,
8563,08/12/16 08:03:12 PM,33.118,0.0,,
8564,08/12/16 08:04:12 PM,33.118,0.0,,
8565,08/12/16 08:05:12 PM,33.118,0.0,,
8566,08/12/16 08:06:12 PM,33.118,0.0,,
8567,08/12/16 08:07:12 PM,33.118,0.0,,
8568,08/12/16 08:08:12 PM,33.118,0.0,,
8569,08/12/16 08:09:12 PM,33.118,0.0,,
8570,08/12/16 08:10:12 PM,33.118,0.0,,
8571,08/12/16 08:11:12 PM,33.118,0.0,,
8572,08/12/16 08:12:12 PM,33.118,0.0,,
8573,08/12/16 08:13:12 PM,33.118,0.0,,
8574,08/12/16 08:14:12 PM,33.118,0.0,,
8575,08/12/16 08:15:12 PM,33.118,0.0,,
8576,08/12/16 08:16:12 PM,33.118,0.0,,
8577,08/12/16 08:17:12 PM,33.118,0.0,,
8578,08/12/16 08:18:12 PM,33.222,0.0,,
8579,08/12/16 08:19:12 PM,33.222,0.0,,
8580,08/12/16 08:20:12 PM,33.222,0.0,,
8581,08/12/16 08:21:12 PM,33.222,0.0,,
8582,08/12/16 08:22:12 PM,33.222,0.0,,
8583,08/12/16 08:23:12 PM,33.222,0.0,,
8584,08/12/16 08:24:12 PM,33.222,0.0,,
8585,08/12/16 08:25:12 PM,33.222,0.0,,
8586,08/12/16 08:26:12 PM,33.222,0.0,,
8587,08/12/16 08:27:12 PM,33.222,0.0,,
8588,08/12/16 08:28:12 PM,33.222,0.0,,
8589,08/12/16 08:29:12 PM,33.222,0.0,,
8590,08/12/16 08:30:12 PM,33.222,0.0,,
8591,08/12/16 08:31:12 PM,33.222,0.0,,
8592,08/12/16 08:32:12 PM,33.222,0.0,,
8593,08/12/16 08:33:12 PM,33.222,0.0,,
8594,08/12/16 08:34:12 PM,33.222,0.0,,
8595,08/12/16 08:35:12 PM,33.222,0.0,,
